corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set,noun_template,verb_root,paradigm,plural_paradigm,is_valid
400,kinuthti,kinuthti,nominal,,,,,root,kinuthti,root,unknown,True
401,kokeyi,kokey,nominal,imperfective,,,,agentive,kokey,stative,unknown,True
401,kokeyi,okey,nominal,imperfective,3rd,singular,a,agentive,okey,stative,unknown,True
401,kokeyi,kokeyi,nominal,,,,,root,kokeyi,root,unknown,True
401,kokeyi,okeyi,nominal,,3rd,singular,a,root,okeyi,root,unknown,True
402,koki,kok,nominal,imperfective,,,,agentive,kok,stative,unknown,True
402,koki,ok,nominal,imperfective,3rd,singular,a,agentive,ok,stative,unknown,True
402,koki,koki,nominal,,,,,root,koki,root,unknown,True
402,koki,oki,nominal,,3rd,singular,a,root,oki,root,unknown,True
403,kohita,kohita,nominal,,,,,root,kohita,root,unknown,True
403,kohita,ohita,nominal,,3rd,singular,a,root,ohita,root,unknown,True
404,kohiyhti,kohiyht,nominal,imperfective,,,,agentive,kohiyht,stative,unknown,True
404,kohiyhti,ohiyht,nominal,imperfective,3rd,singular,a,agentive,ohiyht,stative,unknown,True
404,kohiyhti,kohiyhti,nominal,,,,,root,kohiyhti,root,unknown,True
404,kohiyhti,ohiyhti,nominal,,3rd,singular,a,root,ohiyhti,root,unknown,True
405,kolhki,kolhk,nominal,imperfective,,,,agentive,kolh,stative-k,unknown,False
405,kolhki,olhk,nominal,imperfective,3rd,singular,a,agentive,olh,stative-k,unknown,False
405,kolhki,kolhki,nominal,,,,,root,kolhki,root,unknown,True
405,kolhki,olhki,nominal,,3rd,singular,a,root,olhki,root,unknown,True
406,kolhvnhv'i,kolhvnhv',nominal,imperfective,,,,agentive,kolhvnhv',stative,unknown,True
406,kolhvnhv'i,olhvnhv',nominal,imperfective,3rd,singular,a,agentive,olhvnhv',stative,unknown,True
406,kolhvnhv'i,kolhvnh,verby,perfective,,,,completive,kolhvnh,a,unknown,True
406,kolhvnhv'i,olhvnh,verby,perfective,3rd,singular,a,completive,olhvnh,a,unknown,True
406,kolhvnhv'i,kolhvnh,verby,imperfective,,,,incompletive,kolhvnh,stative,unknown,True
406,kolhvnhv'i,olhvnh,verby,imperfective,3rd,singular,a,incompletive,olhvnh,stative,unknown,True
406,kolhvnhv'i,kolhvnhv'i,nominal,,,,,root,kolhvnhv'i,root,unknown,True
406,kolhvnhv'i,olhvnhv'i,nominal,,3rd,singular,a,root,olhvnhv'i,root,unknown,True
407,kowheli,kowhel,nominal,imperfective,,,,agentive,kowhel,stative,unknown,False
407,kowheli,owhel,nominal,imperfective,3rd,singular,a,agentive,owhel,stative,unknown,False
407,kowheli,kowheli,nominal,,,,,root,kowheli,root,unknown,True
407,kowheli,owheli,nominal,,3rd,singular,a,root,owheli,root,unknown,True
408,ko'i,ko',nominal,imperfective,,,,agentive,ko',stative,unknown,True
408,ko'i,o',nominal,imperfective,3rd,singular,a,agentive,o',stative,unknown,True
408,ko'i,ko'i,nominal,,,,,root,ko'i,root,unknown,True
408,ko'i,o'i,nominal,,3rd,singular,a,root,o'i,root,unknown,True
409,ko'i,ko',nominal,imperfective,,,,agentive,ko',stative,unknown,True
409,ko'i,o',nominal,imperfective,3rd,singular,a,agentive,o',stative,unknown,True
409,ko'i,ko'i,nominal,,,,,root,ko'i,root,unknown,True
409,ko'i,o'i,nominal,,3rd,singular,a,root,o'i,root,unknown,True
410,kotsanehsti'i,kotsanehsti',nominal,imperfective,,,,agentive,kotsanehsti',stative,unknown,False
410,kotsanehsti'i,otsanehsti',nominal,imperfective,3rd,singular,a,agentive,otsanehsti',stative,unknown,False
410,kotsanehsti'i,kotsanehsti'i,nominal,,,,,root,kotsanehsti'i,root,unknown,True
410,kotsanehsti'i,otsanehsti'i,nominal,,3rd,singular,a,root,otsanehsti'i,root,unknown,True
411,kokhsti,kokhst,nominal,imperfective,,,,agentive,kokhst,stative,unknown,False
411,kokhsti,okhst,nominal,imperfective,3rd,singular,a,agentive,okhst,stative,unknown,False
411,kokhsti,kokhsti,nominal,,,,,root,kokhsti,root,unknown,True
411,kokhsti,okhsti,nominal,,3rd,singular,a,root,okhsti,root,unknown,True
412,kola,kola,nominal,,,,,root,kola,root,unknown,True
412,kola,ola,nominal,,3rd,singular,a,root,ola,root,unknown,True
413,kolehi,koleh,nominal,imperfective,,,,agentive,koleh,stative,unknown,True
413,kolehi,oleh,nominal,imperfective,3rd,singular,a,agentive,oleh,stative,unknown,True
413,kolehi,kolehi,nominal,,,,,root,kolehi,root,unknown,True
413,kolehi,olehi,nominal,,3rd,singular,a,root,olehi,root,unknown,True
414,kohstvnihsti,kohstvnihst,nominal,imperfective,,,,agentive,kohstvnihst,stative,unknown,False
414,kohstvnihsti,ohstvnihst,nominal,imperfective,3rd,singular,a,agentive,ohstvnihst,stative,unknown,False
414,kohstvnihsti,kohstvnihsti,nominal,,,,,root,kohstvnihsti,root,unknown,True
414,kohstvnihsti,ohstvnihsti,nominal,,3rd,singular,a,root,ohstvnihsti,root,unknown,True
415,kothv'i,kothv',nominal,imperfective,,,,agentive,kothv',stative,unknown,True
415,kothv'i,othv',nominal,imperfective,3rd,singular,a,agentive,othv',stative,unknown,True
415,kothv'i,koth,verby,perfective,,,,completive,koth,a,unknown,True
415,kothv'i,oth,verby,perfective,3rd,singular,a,completive,oth,a,unknown,True
415,kothv'i,koth,verby,imperfective,,,,incompletive,koth,stative,unknown,True
415,kothv'i,oth,verby,imperfective,3rd,singular,a,incompletive,oth,stative,unknown,True
415,kothv'i,kothv'i,nominal,,,,,root,kothv'i,root,unknown,True
415,kothv'i,othv'i,nominal,,3rd,singular,a,root,othv'i,root,unknown,True
416,kuku,kuku,nominal,,,,,root,kuku,root,unknown,True
416,kuku,uku,nominal,,3rd,singular,a,root,uku,root,unknown,True
417,kuku,kuku,nominal,,,,,root,kuku,root,unknown,True
417,kuku,uku,nominal,,3rd,singular,a,root,uku,root,unknown,True
418,Guku'i,Guku',nominal,imperfective,,,,agentive,Guku',stative,unknown,True
418,Guku'i,Guku'i,nominal,,,,,root,Guku'i,root,unknown,True
419,kuhalhti,kuhalht,nominal,imperfective,,,,agentive,kuhalht,stative,unknown,False
419,kuhalhti,uhalht,nominal,imperfective,3rd,singular,a,agentive,uhalht,stative,unknown,False
419,kuhalhti,kuhalhti,nominal,,,,,root,kuhalhti,root,unknown,True
419,kuhalhti,uhalhti,nominal,,3rd,singular,a,root,uhalhti,root,unknown,True
420,kuhkwe,kuhkwe,nominal,,,,,root,kuhkwe,root,unknown,True
420,kuhkwe,uhkwe,nominal,,3rd,singular,a,root,uhkwe,root,unknown,True
421,kulhvti,kulhvt,nominal,imperfective,,,,agentive,kulhvt,stative,unknown,False
421,kulhvti,ulhvt,nominal,imperfective,3rd,singular,a,agentive,ulhvt,stative,unknown,False
421,kulhvti,kulhvti,nominal,,,,,root,kulhvti,root,unknown,True
421,kulhvti,ulhvti,nominal,,3rd,singular,a,root,ulhvti,root,unknown,True
422,kule,kule,nominal,,,,,root,kule,root,unknown,True
422,kule,ule,nominal,,3rd,singular,a,root,ule,root,unknown,True
423,kule tihskonhihi,kule tihskonhih,nominal,imperfective,,,,agentive,kule tihskonhi,stative-h,unknown,False
423,kule tihskonhihi,ule tihskonhih,nominal,imperfective,3rd,singular,a,agentive,ule tihskonhi,stative-h,unknown,False
423,kule tihskonhihi,kule tihskonhihi,nominal,,,,,root,kule tihskonhihi,root,unknown,True
423,kule tihskonhihi,ule tihskonhihi,nominal,,3rd,singular,a,root,ule tihskonhihi,root,unknown,True
424,Guhso'i,Guhso',nominal,imperfective,,,,agentive,Guhso',stative,unknown,True
424,Guhso'i,Guhso'i,nominal,,,,,root,Guhso'i,root,unknown,True
425,kvkihsti,kvkihst,nominal,imperfective,,,,agentive,kvkihst,stative,unknown,True
425,kvkihsti,vkihst,nominal,imperfective,3rd,singular,a,agentive,vkihst,stative,unknown,True
425,kvkihsti,kvkihsti,nominal,,,,,root,kvkihsti,root,unknown,True
425,kvkihsti,vkihsti,nominal,,3rd,singular,a,root,vkihsti,root,unknown,True
426,kvhe,kvhe,nominal,,,,,root,kvhe,root,unknown,True
426,kvhe,vhe,nominal,,3rd,singular,a,root,vhe,root,unknown,True
427,kvnhv'i,kvnhv',nominal,imperfective,,,,agentive,kvnhv',stative,unknown,False
427,kvnhv'i,vnhv',nominal,imperfective,3rd,singular,a,agentive,vnhv',stative,unknown,False
427,kvnhv'i,kvnh,verby,perfective,,,,completive,kvn,sk-h[imp2],unknown,False
427,kvnhv'i,vnh,verby,perfective,3rd,singular,a,completive,vn,sk-h[imp2],unknown,False
427,kvnhv'i,kvnh,verby,imperfective,,,,incompletive,kvn,stative-h,unknown,False
427,kvnhv'i,vnh,verby,imperfective,3rd,singular,a,incompletive,vn,stative-h,unknown,False
427,kvnhv'i,kvnhv'i,nominal,,,,,root,kvnhv'i,root,unknown,True
427,kvnhv'i,vnhv'i,nominal,,3rd,singular,a,root,vnhv'i,root,unknown,True
428,kvna,kvna,nominal,,,,,root,kvna,root,unknown,True
428,kvna,vna,nominal,,3rd,singular,a,root,vna,root,unknown,True
429,kvnohsahsti,kvnohsahst,nominal,imperfective,,,,agentive,kvnohsahst,stative,unknown,False
429,kvnohsahsti,vnohsahst,nominal,imperfective,3rd,singular,a,agentive,vnohsahst,stative,unknown,False
429,kvnohsahsti,kvnohsahsti,nominal,,,,,root,kvnohsahsti,root,unknown,True
429,kvnohsahsti,vnohsahsti,nominal,,3rd,singular,a,root,vnohsahsti,root,unknown,True
430,hawiya,hawiya,nominal,,,,,root,hawiya,root,unknown,True
431,lha wothu,lha wothu,nominal,,,,,root,lha wothu,root,unknown,True
432,lhkv'i,lhkv',nominal,imperfective,,,,agentive,lhkv',stative,unknown,False
432,lhkv'i,lhk,verby,perfective,,,,completive,lhk,stative-eh,unknown,False
432,lhkv'i,lhk,verby,imperfective,,,,incompletive,lh,stative-k,unknown,False
432,lhkv'i,lhkv'i,nominal,,,,,root,lhkv'i,root,unknown,True
433,lhvtatsi,lhvtats,nominal,imperfective,,,,agentive,lhvtats,stative,unknown,False
433,lhvtatsi,lhvtatsi,nominal,,,,,root,lhvtatsi,root,unknown,True
434,yhahthena,yhahthena,nominal,,,,,root,yhahthena,root,unknown,True
435,yhahthena,yhahthena,nominal,,,,,root,yhahthena,root,unknown,True
436,yhehkalhi,yhehkalh,nominal,imperfective,,,,agentive,yhehkal,stative-h,unknown,False
436,yhehkalhi,yhehkalhi,nominal,,,,,root,yhehkalhi,root,unknown,True
437,ika,ika,nominal,,,,,root,ika,root,unknown,True
438,ika,ika,nominal,,,,,root,ika,root,unknown,True
439,ikanvhita,ikanvhita,nominal,,,,,root,ikanvhita,root,unknown,True
440,ikahsvthi,ikahsvth,nominal,imperfective,,,,agentive,ikahsvth,stative,unknown,True
440,ikahsvthi,ikahsvthi,nominal,,,,,root,ikahsvthi,root,unknown,True
441,ikathi,ikath,nominal,imperfective,,,,agentive,ikat,stative-h,unknown,False
441,ikathi,ikathi,nominal,,,,,root,ikathi,root,unknown,True
442,ikathi,ikath,nominal,imperfective,,,,agentive,ikat,stative-h,unknown,False
442,ikathi,ikathi,nominal,,,,,root,ikathi,root,unknown,True
443,ikohita,ikohita,nominal,,,,,root,ikohita,root,unknown,True
444,ikvnatena,ikvnatena,nominal,,,,,root,ikvnatena,root,unknown,True
446,ikhita,ikhita,nominal,,,,,root,ikhita,root,unknown,True
447,ilahsihti,ilahsiht,nominal,imperfective,,,,agentive,ilahsiht,stative,unknown,True
447,ilahsihti,ilahsihti,nominal,,,,,root,ilahsihti,root,unknown,True
448,inata,inata,nominal,,,,,root,inata,root,unknown,True
449,inake'i,inake',nominal,imperfective,,,,agentive,inake',stative,unknown,True
449,inake'i,inake'i,nominal,,,,,root,inake'i,root,unknown,True
450,ihsa,ihsa,nominal,,,,,root,ihsa,root,unknown,True
451,ihsihthatihsti,ihsihthatihst,nominal,imperfective,,,,agentive,ihsihthatihst,stative,unknown,True
451,ihsihthatihsti,ihsihthatihsti,nominal,,,,,root,ihsihthatihsti,root,unknown,True
452,iya,iya,nominal,,,,,root,iya,root,unknown,True
453,iyatanhthehti,iyatanhtheht,nominal,imperfective,,,,agentive,iyatanhtheht,stative,unknown,True
453,iyatanhthehti,iyatanhthehti,nominal,,,,,root,iyatanhthehti,root,unknown,True
454,iyathawhohsthanv'i,iyathawhohsthanv',nominal,imperfective,,,,agentive,iyathawhohsthanv',stative,unknown,True
454,iyathawhohsthanv'i,iyathawhohsthan,verby,perfective,,,,completive,iyathawhohsthan,a,unknown,True
454,iyathawhohsthanv'i,iyathawhohsthan,verby,imperfective,,,,incompletive,iyathawhohsthan,stative,unknown,True
454,iyathawhohsthanv'i,iyathawhohsthanv'i,nominal,,,,,root,iyathawhohsthanv'i,root,unknown,True
455,iyutali,iyutal,nominal,imperfective,,,,agentive,iyutal,stative,unknown,True
455,iyutali,iyutali,nominal,,,,,root,iyutali,root,unknown,True
456,iyulhilota,iyulhilota,nominal,,,,,root,iyulhilota,root,unknown,True
457,iyunatotakwahsti,iyunatotakwahst,nominal,imperfective,,,,agentive,iyunatotakwahst,stative,unknown,True
457,iyunatotakwahsti,iyunatotakwahsti,nominal,,,,,root,iyunatotakwahsti,root,unknown,True
458,iyuwanhilv'i,iyuwanhilv',nominal,imperfective,,,,agentive,iyuwanhilv',stative,unknown,True
458,iyuwanhilv'i,iyuwanhil,verby,perfective,,,,completive,iyuwanhil,a,unknown,True
458,iyuwanhilv'i,iyuwanhil,verby,imperfective,,,,incompletive,iyuwanhil,stative,unknown,True
458,iyuwanhilv'i,iyuwanhilv'i,nominal,,,,,root,iyuwanhilv'i,root,unknown,True
459,iyuwakhti,iyuwakht,nominal,imperfective,,,,agentive,iyuwakht,stative,unknown,False
459,iyuwakhti,iyuwakhti,nominal,,,,,root,iyuwakhti,root,unknown,True
460,Jalaki,Jalak,nominal,imperfective,,,,agentive,Jalak,stative,unknown,True
460,Jalaki,Jalaki,nominal,,,,,root,Jalaki,root,unknown,True
461,Jalaki,Jalak,nominal,imperfective,,,,agentive,Jala,stative-k,unknown,False
461,Jalaki,Jalaki,nominal,,,,,root,Jalaki,root,unknown,True
462,Atsalaki,Atsalak,nominal,imperfective,,,,agentive,Atsala,stative-k,unknown,False
462,Atsalaki,Atsalaki,nominal,,,,,root,Atsalaki,root,unknown,True
463,Jalakuwethi'i,Jalakuwethi',nominal,imperfective,,,,agentive,Jalakuwethi',stative,unknown,True
463,Jalakuwethi'i,Jalakuwethi'i,nominal,,,,,root,Jalakuwethi'i,root,unknown,True
464,tsikilili,tsikilil,nominal,imperfective,,,,agentive,tsikilil,stative,unknown,True
464,tsikilili,tsikilili,nominal,,,,,root,tsikilili,root,unknown,True
465,tsilali,tsilal,nominal,imperfective,,,,agentive,tsilal,stative,unknown,True
465,tsilali,tsilali,nominal,,,,,root,tsilali,root,unknown,True
466,Jihsa,Jihsa,nominal,,,,,root,Jihsa,root,unknown,True
467,tsihstu,tsihstu,nominal,,,,,root,tsihstu,root,unknown,True
468,tsihstvna,tsihstvna,nominal,,,,,root,tsihstvna,root,unknown,True
469,tsihstvna atatsvyhski,tsihstvna atatsvyhsk,nominal,imperfective,,,,agentive,tsihstvna atatsvyhsk,stative,unknown,True
469,tsihstvna atatsvyhski,tsihstvna atatsvyhski,nominal,,,,,root,tsihstvna atatsvyhski,root,unknown,True
470,tsihskwa,tsihskwa,nominal,,,,,root,tsihskwa,root,unknown,True
471,tsihskwokwo,tsihskwokwo,nominal,,,,,root,tsihskwokwo,root,unknown,True
472,tsithaka,tsithaka,nominal,,,,,root,tsithaka,root,unknown,True
473,tsithaka atshvya,tsithaka atshvya,nominal,,,,,root,tsithaka atshvya,root,unknown,True
474,tsiyu,tsiyu,nominal,,,,,root,tsiyu,root,unknown,True
475,tsiyu tilhawithtihski,tsiyu tilhawithtihsk,nominal,imperfective,,,,agentive,tsiyu tilhawithtihs,stative-k,unknown,False
475,tsiyu tilhawithtihski,tsiyu tilhawithtihski,nominal,,,,,root,tsiyu tilhawithtihski,root,unknown,True
476,Jo'ine Ika,Jo'ine Ika,nominal,,,,,root,Jo'ine Ika,root,unknown,True
477,tsola,tsola,nominal,,,,,root,tsola,root,unknown,True
478,tsolani,tsolan,nominal,imperfective,,,,agentive,tsolan,stative,unknown,True
478,tsolani,tsolani,nominal,,,,,root,tsolani,root,unknown,True
479,tsutathinha'i,tsutathinha',nominal,imperfective,,,,agentive,tsutathinh,stative-a',unknown,False
479,tsutathinha'i,tsutathinha'i,nominal,,,,,root,tsutathinha'i,root,unknown,True
480,tsukanawv'i,tsukanawv',nominal,imperfective,,,,agentive,tsukanawv',stative,unknown,True
480,tsukanawv'i,tsukanaw,verby,perfective,,,,completive,tsukanaw,a,unknown,True
480,tsukanawv'i,tsukanaw,verby,imperfective,,,,incompletive,tsukanaw,stative,unknown,True
480,tsukanawv'i,tsukanawv'i,nominal,,,,,root,tsukanawv'i,root,unknown,True
481,tsukanhtena,tsukanhtena,nominal,,,,,root,tsukanhtena,root,unknown,True
482,tsukanotsi,tsukanots,nominal,imperfective,,,,agentive,tsukanots,stative,unknown,False
482,tsukanotsi,tsukanotsi,nominal,,,,,root,tsukanotsi,root,unknown,True
483,tsukvwalhti,tsukvwalht,nominal,imperfective,,,,agentive,tsukvwalht,stative,unknown,False
483,tsukvwalhti,tsukvwalhti,nominal,,,,,root,tsukvwalhti,root,unknown,True
484,tsukvwalhti,tsukvwalht,nominal,imperfective,,,,agentive,tsukvwalht,stative,unknown,True
484,tsukvwalhti,tsukvwalhti,nominal,,,,,root,tsukvwalhti,root,unknown,True
485,tsunhawo,tsunhawo,nominal,,,,,root,tsunhawo,root,unknown,True
486,tsuyhvtlv'i,tsuyhvtlv',nominal,imperfective,,,,agentive,tsuyhvtlv',stative,unknown,True
486,tsuyhvtlv'i,tsuyhvtl,verby,perfective,,,,completive,tsuyhvtl,a,unknown,True
486,tsuyhvtlv'i,tsuyhvtl,verby,imperfective,,,,incompletive,tsuyhvtl,stative,unknown,True
486,tsuyhvtlv'i,tsuyhvtlv'i,nominal,,,,,root,tsuyhvtlv'i,root,unknown,True
487,tsukhanvhstena,tsukhanvhstena,nominal,,,,,root,tsukhanvhstena,root,unknown,True
488,tsukhsvhsti,tsukhsvhst,nominal,imperfective,,,,agentive,tsukhsvhst,stative,unknown,True
488,tsukhsvhsti,tsukhsvhsti,nominal,,,,,root,tsukhsvhsti,root,unknown,True
489,tsukhthatsihstalhi,tsukhthatsihstalh,nominal,imperfective,,,,agentive,tsukhthatsihstal,stative-h,unknown,False
489,tsukhthatsihstalhi,tsukhthatsihstalhi,nominal,,,,,root,tsukhthatsihstalhi,root,unknown,True
490,tsulahski,tsulahsk,nominal,imperfective,,,,agentive,tsulahsk,stative,unknown,True
490,tsulahski,tsulahski,nominal,,,,,root,tsulahski,root,unknown,True
491,tsulahski,tsulahsk,nominal,imperfective,,,,agentive,tsulahsk,stative,unknown,True
491,tsulahski,tsulahski,nominal,,,,,root,tsulahski,root,unknown,True
492,tsulihstanali,tsulihstanal,nominal,imperfective,,,,agentive,tsulihstanal,stative,unknown,False
492,tsulihstanali,tsulihstanali,nominal,,,,,root,tsulihstanali,root,unknown,True
493,tsulvwhihstanehi,tsulvwhihstaneh,nominal,imperfective,,,,agentive,tsulvwhihstane,stative-h,unknown,False
493,tsulvwhihstanehi,tsulvwhihstanehi,nominal,,,,,root,tsulvwhihstanehi,root,unknown,True
494,tsunatahstuti'i,tsunatahstuti',nominal,imperfective,,,,agentive,tsunatahstuti',stative,unknown,False
494,tsunatahstuti'i,tsunatahstuti'i,nominal,,,,,root,tsunatahstuti'i,root,unknown,True
495,tsunatelhohkwahsti'i,tsunatelhohkwahsti',nominal,imperfective,,,,agentive,tsunatelhohkwahsti',stative,unknown,True
495,tsunatelhohkwahsti'i,tsunatelhohkwahsti'i,nominal,,,,,root,tsunatelhohkwahsti'i,root,unknown,True
496,tsunalhstayhti'i,tsunalhstayhti',nominal,imperfective,,,,agentive,tsunalhstayhti',stative,unknown,True
496,tsunalhstayhti'i,tsunalhstayhti'i,nominal,,,,,root,tsunalhstayhti'i,root,unknown,True
497,Junhkilohsti,Junhkilohst,nominal,imperfective,,,,agentive,Junhkilohst,stative,unknown,True
497,Junhkilohsti,Junhkilohsti,nominal,,,,,root,Junhkilohsti,root,unknown,True
498,tsunitlvki'i,tsunitlvki',nominal,imperfective,,,,agentive,tsunitlvki',stative,unknown,True
498,tsunitlvki'i,tsunitlvki'i,nominal,,,,,root,tsunitlvki'i,root,unknown,True
499,tsunihsvhsti'i,tsunihsvhsti',nominal,imperfective,,,,agentive,tsunihsvhsti',stative,unknown,True
499,tsunihsvhsti'i,tsunihsvhsti'i,nominal,,,,,root,tsunihsvhsti'i,root,unknown,True
500,tsuhsvhita,tsuhsvhita,nominal,,,,,root,tsuhsvhita,root,unknown,True
501,tsuwenvhsv'i,tsuwenvhsv',nominal,imperfective,,,,agentive,tsuwenvhsv',stative,unknown,True
501,tsuwenvhsv'i,tsuwenvhs,verby,perfective,,,,completive,tsuwenvhs,a,unknown,True
501,tsuwenvhsv'i,tsuwenvhs,verby,imperfective,,,,incompletive,tsuwenvhs,stative,unknown,True
501,tsuwenvhsv'i,tsuwenvhsv'i,nominal,,,,,root,tsuwenvhsv'i,root,unknown,True
502,tsvhskino,tsvhskino,nominal,,,,,root,tsvhskino,root,unknown,True
503,Kaka'li,Kaka'l,nominal,imperfective,,,,agentive,Kaka'l,stative,unknown,True
503,Kaka'li,Kaka'li,nominal,,,,,root,Kaka'li,root,unknown,True
504,khawhi,khawh,nominal,imperfective,,,,agentive,khawh,stative,unknown,True
504,khawhi,khawhi,nominal,,,,,root,khawhi,root,unknown,True
505,khalokwekhti,khalokwekht,nominal,imperfective,,,,agentive,khalokwekht,stative,unknown,True
505,khalokwekhti,khalokwekhti,nominal,,,,,root,khalokwekhti,root,unknown,True
506,Kalokwekhti'i,Kalokwekhti',nominal,imperfective,,,,agentive,Kalokwekhti',stative,unknown,True
506,Kalokwekhti'i,Kalokwekhti'i,nominal,,,,,root,Kalokwekhti'i,root,unknown,True
507,khalhsetsi,khalhsets,nominal,imperfective,,,,agentive,khalhsets,stative,unknown,True
507,khalhsetsi,khalhsetsi,nominal,,,,,root,khalhsetsi,root,unknown,True
508,kha'lv'i,kha'lv',nominal,imperfective,,,,agentive,kha'lv',stative,unknown,True
508,kha'lv'i,kha'l,verby,perfective,,,,completive,kha'l,a,unknown,True
508,kha'lv'i,kha'l,verby,imperfective,,,,incompletive,kha'l,stative,unknown,True
508,kha'lv'i,kha'lv'i,nominal,,,,,root,kha'lv'i,root,unknown,True
509,khamama,khamama,nominal,,,,,root,khamama,root,unknown,True
510,khamama,khamama,nominal,,,,,root,khamama,root,unknown,True
511,khanatsihstetsi,khanatsihstets,nominal,imperfective,,,,agentive,khanatsihstets,stative,unknown,True
