corpus_id,original_word,stem,structure,aspect,person,number,pronominal_set
552,nokwhsi,nokwhs,nominal,imperfective,,,
552,nokwhsi,nokwhsi,nominal,,,,
553,noya,noya,nominal,,,,
554,nuna,nuna,nominal,,,,
555,Nuyaki,Nuyak,nominal,imperfective,,,
555,Nuyaki,Nuyaki,nominal,,,,
556,nvta,nvta,nominal,,,,
557,Nvtatekwa,Nvtatekwa,nominal,,,,
558,nvta tihsehsti,nvta tihsehst,nominal,imperfective,,,
558,nvta tihsehsti,nvta tihsehsti,nominal,,,,
559,Nvtaki,Nvtak,nominal,imperfective,,,
559,Nvtaki,Nvtaki,nominal,,,,
560,Nvhkine Ika,Nvhkine Ika,nominal,,,,
561,nvnohi,nvnoh,nominal,imperfective,,,
561,nvnohi,nvnohi,nominal,,,,
562,nvwhthohiyata,nvwhthohiyata,nominal,,,,
563,nvwothi,nvwoth,nominal,imperfective,,,
563,nvwothi,nvwothi,nominal,,,,
564,nvwothi atahihi,nvwothi atahih,nominal,imperfective,,,
564,nvwothi atahihi,nvwothi atahihi,nominal,,,,
565,nvya,nvya,nominal,,,,
566,nvya athvtanv'i,nvya athvtanv',nominal,imperfective,,,
566,nvya athvtanv'i,nvya athvtan,verby,perfective,,,
566,nvya athvtanv'i,nvya athvtan,verby,imperfective,,,
566,nvya athvtanv'i,nvya athvtanv'i,nominal,,,,
567,otalv'i,otalv',nominal,imperfective,,,
567,otalv'i,otalv',nominal,imperfective,3rd,singular,a
567,otalv'i,otal,verby,perfective,,,
567,otalv'i,otal,verby,perfective,3rd,singular,a
567,otalv'i,otal,verby,imperfective,,,
567,otalv'i,otal,verby,imperfective,3rd,singular,a
567,otalv'i,otalv'i,nominal,,,,
567,otalv'i,otalv'i,nominal,,3rd,singular,a
568,Okalahoma,Okalahoma,nominal,,,,
569,okana,okana,nominal,,,,
569,okana,okana,nominal,,3rd,singular,a
570,olha,olha,nominal,,,,
570,olha,olha,nominal,,3rd,singular,a
571,ohsta khanoheta,ohsta khanoheta,nominal,,,,
571,ohsta khanoheta,ohsta khanoheta,nominal,,3rd,singular,a
572,ohsi,ohs,nominal,imperfective,,,
572,ohsi,ohs,nominal,imperfective,3rd,singular,a
572,ohsi,ohsi,nominal,,,,
572,ohsi,ohsi,nominal,,3rd,singular,a
573,ohsi atahstayhti'i,ohsi atahstayhti',nominal,imperfective,,,
573,ohsi atahstayhti'i,ohsi atahstayhti',nominal,imperfective,3rd,singular,a
573,ohsi atahstayhti'i,ohsi atahstayhti'i,nominal,,,,
573,ohsi atahstayhti'i,ohsi atahstayhti'i,nominal,,3rd,singular,a
574,ohsi akanawohihsti'i,ohsi akanawohihsti',nominal,imperfective,,,
574,ohsi akanawohihsti'i,ohsi akanawohihsti',nominal,imperfective,3rd,singular,a
574,ohsi akanawohihsti'i,ohsi akanawohihsti'i,nominal,,,,
574,ohsi akanawohihsti'i,ohsi akanawohihsti'i,nominal,,3rd,singular,a
575,satvti,satvt,nominal,imperfective,,,
575,satvti,satvti,nominal,,,,
576,sali,sal,nominal,imperfective,,,
576,sali,sali,nominal,,,,
577,salikuki,salikuk,nominal,imperfective,,,
577,salikuki,salikuki,nominal,,,,
578,saloli,salol,nominal,imperfective,,,
578,saloli,saloli,nominal,,,,
579,sahsa,sahsa,nominal,,,,
580,steyita,steyita,nominal,,,,
581,stuti,stut,nominal,imperfective,,,
581,stuti,stuti,nominal,,,,
582,stu'ihsti,stu'ihst,nominal,imperfective,,,
582,stu'ihsti,stu'ihsti,nominal,,,,
583,setani,setan,nominal,imperfective,,,
583,setani,setani,nominal,,,,
584,seti,set,nominal,imperfective,,,
584,seti,seti,nominal,,,,
585,selakwoya,selakwoya,nominal,,,,
586,selu,selu,nominal,,,,
587,selu anhthahskihski,selu anhthahskihsk,nominal,imperfective,,,
587,selu anhthahskihski,selu anhthahskihski,nominal,,,,
588,selu ihsa,selu ihsa,nominal,,,,
589,selu uta,selu uta,nominal,,,,
590,skwalhehsti,skwalhehst,nominal,imperfective,,,
590,skwalhehsti,skwalhehsti,nominal,,,,
591,skwalhehsti,skwalhehst,nominal,imperfective,,,
591,skwalhehsti,skwalhehsti,nominal,,,,
592,skwatlhehsti,skwatlhehst,nominal,imperfective,,,
592,skwatlhehsti,skwatlhehsti,nominal,,,,
593,skwatlhehsti,skwatlhehst,nominal,imperfective,,,
593,skwatlhehsti,skwatlhehsti,nominal,,,,
594,Skwanitsehstv'i,Skwanitsehstv',nominal,imperfective,,,
594,Skwanitsehstv'i,Skwanitsehst,verby,perfective,,,
594,Skwanitsehstv'i,Skwanitsehst,verby,imperfective,,,
594,Skwanitsehstv'i,Skwanitsehstv'i,nominal,,,,
595,skwenhv'i,skwenhv',nominal,imperfective,,,
595,skwenhv'i,skwenh,verby,perfective,,,
595,skwenhv'i,skwenh,verby,imperfective,,,
595,skwenhv'i,skwenhv'i,nominal,,,,
596,sikiki,sikik,nominal,imperfective,,,
596,sikiki,sikiki,nominal,,,,
597,sihkwa,sihkwa,nominal,,,,
598,skhoni,skhon,nominal,imperfective,,,
598,skhoni,skhoni,nominal,,,,
599,sokwili,sokwil,nominal,imperfective,,,
599,sokwili,sokwili,nominal,,,,
600,sokwili tika'lenvhita,sokwili tika'lenvhita,nominal,,,,
601,sohi,soh,nominal,imperfective,,,
601,sohi,sohi,nominal,,,,
602,sutaleki,sutalek,nominal,imperfective,,,
602,sutaleki,sutaleki,nominal,,,,
603,sutethiyvta,sutethiyvta,nominal,,,,
604,suketa,suketa,nominal,,,,
605,suhti,suht,nominal,imperfective,,,
605,suhti,suhti,nominal,,,,
606,sulhilota,sulhilota,nominal,,,,
607,suli,sul,nominal,imperfective,,,
607,suli,suli,nominal,,,,
608,svtoni,svton,nominal,imperfective,,,
608,svtoni,svtoni,nominal,,,,
609,svki,svk,nominal,imperfective,,,
609,svki,svki,nominal,,,,
610,svkhtha,svkhtha,nominal,,,,
611,svnatotakwahsti,svnatotakwahst,nominal,imperfective,,,
611,svnatotakwahsti,svnatotakwahsti,nominal,,,,
612,Ta'line Ika,Ta'line Ika,nominal,,,,
613,thalukihski,thalukihsk,nominal,imperfective,,,
613,thalukihski,thalukihski,nominal,,,,
614,thalukihski tikhanvwihski,thalukihski tikhanvwihsk,nominal,imperfective,,,
614,thalukihski tikhanvwihski,thalukihski tikhanvwihski,nominal,,,,
615,thalukihski tikhanvwotohti,thalukihski tikhanvwotoht,nominal,imperfective,,,
615,thalukihski tikhanvwotohti,thalukihski tikhanvwotohti,nominal,,,,
616,thalutsa,thalutsa,nominal,,,,
617,thamalhi,thamalh,nominal,imperfective,,,
617,thamalhi,thamalhi,nominal,,,,
618,thawoti,thawot,nominal,imperfective,,,
618,thawoti,thawoti,nominal,,,,
619,thehka,thehka,nominal,,,,
620,thina,thina,nominal,,,,
621,thiyoha'li,thiyoha'l,nominal,imperfective,,,
621,thiyoha'li,thiyoha'li,nominal,,,,
622,tlhvtekwa,tlhvtekwa,nominal,,,,
623,thotsuwha,thotsuwha,nominal,,,,
624,tholatska,tholatska,nominal,,,,
625,tskili,tskil,nominal,imperfective,,,
625,tskili,tskili,nominal,,,,
626,tskoya,tskoya,nominal,,,,
627,tskwalekwala,tskwalekwala,nominal,,,,
628,thuletsi,thulets,nominal,imperfective,,,
628,thuletsi,thuletsi,nominal,,,,
629,thuhsti,thuhst,nominal,imperfective,,,
629,thuhsti,thuhsti,nominal,,,,
630,thuya,thuya,nominal,,,,
631,thvhka,thvhka,nominal,,,,
632,utanhilake'i,utanhilake',nominal,imperfective,,,
632,utanhilake'i,utanhilake',nominal,imperfective,3rd,singular,a
632,utanhilake'i,tanhilake',nominal,imperfective,3rd,singular,b
632,utanhilake'i,'tanhilake',nominal,imperfective,3rd,singular,b
632,utanhilake'i,atanhilake',nominal,imperfective,3rd,singular,b
632,utanhilake'i,utanhilake'i,nominal,,,,
632,utanhilake'i,utanhilake'i,nominal,,3rd,singular,a
632,utanhilake'i,tanhilake'i,nominal,,3rd,singular,b
632,utanhilake'i,'tanhilake'i,nominal,,3rd,singular,b
632,utanhilake'i,atanhilake'i,nominal,,3rd,singular,b
633,utanhilake'i,utanhilake',nominal,imperfective,,,
633,utanhilake'i,utanhilake',nominal,imperfective,3rd,singular,a
633,utanhilake'i,tanhilake',nominal,imperfective,3rd,singular,b
633,utanhilake'i,'tanhilake',nominal,imperfective,3rd,singular,b
633,utanhilake'i,atanhilake',nominal,imperfective,3rd,singular,b
633,utanhilake'i,utanhilake'i,nominal,,,,
633,utanhilake'i,utanhilake'i,nominal,,3rd,singular,a
633,utanhilake'i,tanhilake'i,nominal,,3rd,singular,b
633,utanhilake'i,'tanhilake'i,nominal,,3rd,singular,b
633,utanhilake'i,atanhilake'i,nominal,,3rd,singular,b
634,utalehi,utaleh,nominal,imperfective,,,
634,utalehi,utaleh,nominal,imperfective,3rd,singular,a
634,utalehi,taleh,nominal,imperfective,3rd,singular,b
634,utalehi,'taleh,nominal,imperfective,3rd,singular,b
634,utalehi,ataleh,nominal,imperfective,3rd,singular,b
634,utalehi,utalehi,nominal,,,,
634,utalehi,utalehi,nominal,,3rd,singular,a
634,utalehi,talehi,nominal,,3rd,singular,b
634,utalehi,'talehi,nominal,,3rd,singular,b
634,utalehi,atalehi,nominal,,3rd,singular,b
635,utali'i,utali',nominal,imperfective,,,
635,utali'i,utali',nominal,imperfective,3rd,singular,a
635,utali'i,tali',nominal,imperfective,3rd,singular,b
635,utali'i,'tali',nominal,imperfective,3rd,singular,b
635,utali'i,atali',nominal,imperfective,3rd,singular,b
635,utali'i,utali'i,nominal,,,,
635,utali'i,utali'i,nominal,,3rd,singular,a
635,utali'i,tali'i,nominal,,3rd,singular,b
635,utali'i,'tali'i,nominal,,3rd,singular,b
635,utali'i,atali'i,nominal,,3rd,singular,b
636,utana'ni,utana'n,nominal,imperfective,,,
636,utana'ni,utana'n,nominal,imperfective,3rd,singular,a
636,utana'ni,tana'n,nominal,imperfective,3rd,singular,b
636,utana'ni,'tana'n,nominal,imperfective,3rd,singular,b
636,utana'ni,atana'n,nominal,imperfective,3rd,singular,b
636,utana'ni,utana'ni,nominal,,,,
636,utana'ni,utana'ni,nominal,,3rd,singular,a
636,utana'ni,tana'ni,nominal,,3rd,singular,b
636,utana'ni,'tana'ni,nominal,,3rd,singular,b
636,utana'ni,atana'ni,nominal,,3rd,singular,b
637,utanehv'i,utanehv',nominal,imperfective,,,
637,utanehv'i,utanehv',nominal,imperfective,3rd,singular,a
637,utanehv'i,tanehv',nominal,imperfective,3rd,singular,b
637,utanehv'i,'tanehv',nominal,imperfective,3rd,singular,b
637,utanehv'i,atanehv',nominal,imperfective,3rd,singular,b
637,utanehv'i,utaneh,verby,perfective,,,
637,utanehv'i,utaneh,verby,perfective,3rd,singular,a
637,utanehv'i,taneh,verby,perfective,3rd,singular,b
637,utanehv'i,'taneh,verby,perfective,3rd,singular,b
637,utanehv'i,ataneh,verby,perfective,3rd,singular,b
637,utanehv'i,utaneh,verby,imperfective,,,
637,utanehv'i,utaneh,verby,imperfective,3rd,singular,a
637,utanehv'i,taneh,verby,imperfective,3rd,singular,b
637,utanehv'i,'taneh,verby,imperfective,3rd,singular,b
637,utanehv'i,ataneh,verby,imperfective,3rd,singular,b
637,utanehv'i,utanehv'i,nominal,,,,
637,utanehv'i,utanehv'i,nominal,,3rd,singular,a
637,utanehv'i,tanehv'i,nominal,,3rd,singular,b
637,utanehv'i,'tanehv'i,nominal,,3rd,singular,b
637,utanehv'i,atanehv'i,nominal,,3rd,singular,b
638,utanhto,utanhto,nominal,,,,
638,utanhto,utanhto,nominal,,3rd,singular,a
638,utanhto,tanhto,nominal,,3rd,singular,b
638,utanhto,'tanhto,nominal,,3rd,singular,b
638,utanhto,atanhto,nominal,,3rd,singular,b
639,utanvhita,utanvhita,nominal,,,,
639,utanvhita,utanvhita,nominal,,3rd,singular,a
639,utanvhita,tanvhita,nominal,,3rd,singular,b
639,utanvhita,'tanvhita,nominal,,3rd,singular,b
639,utanvhita,atanvhita,nominal,,3rd,singular,b
640,utanvnhv'i,utanvnhv',nominal,imperfective,,,
640,utanvnhv'i,utanvnhv',nominal,imperfective,3rd,singular,a
640,utanvnhv'i,tanvnhv',nominal,imperfective,3rd,singular,b
640,utanvnhv'i,'tanvnhv',nominal,imperfective,3rd,singular,b
640,utanvnhv'i,atanvnhv',nominal,imperfective,3rd,singular,b
640,utanvnhv'i,utanvnh,verby,perfective,,,
640,utanvnhv'i,utanvnh,verby,perfective,3rd,singular,a
640,utanvnhv'i,tanvnh,verby,perfective,3rd,singular,b
640,utanvnhv'i,'tanvnh,verby,perfective,3rd,singular,b
640,utanvnhv'i,atanvnh,verby,perfective,3rd,singular,b
640,utanvnhv'i,utanvnh,verby,imperfective,,,
640,utanvnhv'i,utanvnh,verby,imperfective,3rd,singular,a
640,utanvnhv'i,tanvnh,verby,imperfective,3rd,singular,b
640,utanvnhv'i,'tanvnh,verby,imperfective,3rd,singular,b
640,utanvnhv'i,atanvnh,verby,imperfective,3rd,singular,b
640,utanvnhv'i,utanvnhv'i,nominal,,,,
640,utanvnhv'i,utanvnhv'i,nominal,,3rd,singular,a
640,utanvnhv'i,tanvnhv'i,nominal,,3rd,singular,b
640,utanvnhv'i,'tanvnhv'i,nominal,,3rd,singular,b
640,utanvnhv'i,atanvnhv'i,nominal,,3rd,singular,b
641,utahstvtihsti,utahstvtihst,nominal,imperfective,,,
641,utahstvtihsti,utahstvtihst,nominal,imperfective,3rd,singular,a
641,utahstvtihsti,tahstvtihst,nominal,imperfective,3rd,singular,b
641,utahstvtihsti,'tahstvtihst,nominal,imperfective,3rd,singular,b
641,utahstvtihsti,atahstvtihst,nominal,imperfective,3rd,singular,b
641,utahstvtihsti,utahstvtihsti,nominal,,,,
641,utahstvtihsti,utahstvtihsti,nominal,,3rd,singular,a
641,utahstvtihsti,tahstvtihsti,nominal,,3rd,singular,b
641,utahstvtihsti,'tahstvtihsti,nominal,,3rd,singular,b
641,utahstvtihsti,atahstvtihsti,nominal,,3rd,singular,b
642,uteki,utek,nominal,imperfective,,,
642,uteki,utek,nominal,imperfective,3rd,singular,a
642,uteki,tek,nominal,imperfective,3rd,singular,b
642,uteki,'tek,nominal,imperfective,3rd,singular,b
642,uteki,atek,nominal,imperfective,3rd,singular,b
642,uteki,uteki,nominal,,,,
642,uteki,uteki,nominal,,3rd,singular,a
642,uteki,teki,nominal,,3rd,singular,b
642,uteki,'teki,nominal,,3rd,singular,b
642,uteki,ateki,nominal,,3rd,singular,b
643,utehohihsti,utehohihst,nominal,imperfective,,,
643,utehohihsti,utehohihst,nominal,imperfective,3rd,singular,a
643,utehohihsti,tehohihst,nominal,imperfective,3rd,singular,b
643,utehohihsti,'tehohihst,nominal,imperfective,3rd,singular,b
643,utehohihsti,atehohihst,nominal,imperfective,3rd,singular,b
643,utehohihsti,utehohihsti,nominal,,,,
643,utehohihsti,utehohihsti,nominal,,3rd,singular,a
643,utehohihsti,tehohihsti,nominal,,3rd,singular,b
643,utehohihsti,'tehohihsti,nominal,,3rd,singular,b
643,utehohihsti,atehohihsti,nominal,,3rd,singular,b
644,utelihskalvhv'i,utelihskalvhv',nominal,imperfective,,,
644,utelihskalvhv'i,utelihskalvhv',nominal,imperfective,3rd,singular,a
644,utelihskalvhv'i,telihskalvhv',nominal,imperfective,3rd,singular,b
644,utelihskalvhv'i,'telihskalvhv',nominal,imperfective,3rd,singular,b
644,utelihskalvhv'i,atelihskalvhv',nominal,imperfective,3rd,singular,b
644,utelihskalvhv'i,utelihskalvh,verby,perfective,,,
644,utelihskalvhv'i,utelihskalvh,verby,perfective,3rd,singular,a
644,utelihskalvhv'i,telihskalvh,verby,perfective,3rd,singular,b
644,utelihskalvhv'i,'telihskalvh,verby,perfective,3rd,singular,b
644,utelihskalvhv'i,atelihskalvh,verby,perfective,3rd,singular,b
644,utelihskalvhv'i,utelihskalvh,verby,imperfective,,,
644,utelihskalvhv'i,utelihskalvh,verby,imperfective,3rd,singular,a
644,utelihskalvhv'i,telihskalvh,verby,imperfective,3rd,singular,b
644,utelihskalvhv'i,'telihskalvh,verby,imperfective,3rd,singular,b
644,utelihskalvhv'i,atelihskalvh,verby,imperfective,3rd,singular,b
644,utelihskalvhv'i,utelihskalvhv'i,nominal,,,,
644,utelihskalvhv'i,utelihskalvhv'i,nominal,,3rd,singular,a
644,utelihskalvhv'i,telihskalvhv'i,nominal,,3rd,singular,b
644,utelihskalvhv'i,'telihskalvhv'i,nominal,,3rd,singular,b
644,utelihskalvhv'i,atelihskalvhv'i,nominal,,3rd,singular,b
645,utikwalvteyita,utikwalvteyita,nominal,,,,
645,utikwalvteyita,utikwalvteyita,nominal,,3rd,singular,a
645,utikwalvteyita,tikwalvteyita,nominal,,3rd,singular,b
645,utikwalvteyita,'tikwalvteyita,nominal,,3rd,singular,b
645,utikwalvteyita,atikwalvteyita,nominal,,3rd,singular,b
646,utiyvta'tv'i,utiyvta'tv',nominal,imperfective,,,
646,utiyvta'tv'i,utiyvta'tv',nominal,imperfective,3rd,singular,a
646,utiyvta'tv'i,tiyvta'tv',nominal,imperfective,3rd,singular,b
646,utiyvta'tv'i,'tiyvta'tv',nominal,imperfective,3rd,singular,b
646,utiyvta'tv'i,atiyvta'tv',nominal,imperfective,3rd,singular,b
646,utiyvta'tv'i,utiyvta't,verby,perfective,,,
646,utiyvta'tv'i,utiyvta't,verby,perfective,3rd,singular,a
646,utiyvta'tv'i,tiyvta't,verby,perfective,3rd,singular,b
646,utiyvta'tv'i,'tiyvta't,verby,perfective,3rd,singular,b
646,utiyvta'tv'i,atiyvta't,verby,perfective,3rd,singular,b
646,utiyvta'tv'i,utiyvta't,verby,imperfective,,,
646,utiyvta'tv'i,utiyvta't,verby,imperfective,3rd,singular,a
646,utiyvta'tv'i,tiyvta't,verby,imperfective,3rd,singular,b
646,utiyvta'tv'i,'tiyvta't,verby,imperfective,3rd,singular,b
646,utiyvta'tv'i,atiyvta't,verby,imperfective,3rd,singular,b
646,utiyvta'tv'i,utiyvta'tv'i,nominal,,,,
646,utiyvta'tv'i,utiyvta'tv'i,nominal,,3rd,singular,a
646,utiyvta'tv'i,tiyvta'tv'i,nominal,,3rd,singular,b
646,utiyvta'tv'i,'tiyvta'tv'i,nominal,,3rd,singular,b
646,utiyvta'tv'i,atiyvta'tv'i,nominal,,3rd,singular,b
647,utlahsithv'ehi,utlahsithv'eh,nominal,imperfective,,,
647,utlahsithv'ehi,utlahsithv'eh,nominal,imperfective,3rd,singular,a
647,utlahsithv'ehi,tlahsithv'eh,nominal,imperfective,3rd,singular,b
647,utlahsithv'ehi,'tlahsithv'eh,nominal,imperfective,3rd,singular,b
647,utlahsithv'ehi,atlahsithv'eh,nominal,imperfective,3rd,singular,b
647,utlahsithv'ehi,utlahsithv'ehi,nominal,,,,
647,utlahsithv'ehi,utlahsithv'ehi,nominal,,3rd,singular,a
647,utlahsithv'ehi,tlahsithv'ehi,nominal,,3rd,singular,b
647,utlahsithv'ehi,'tlahsithv'ehi,nominal,,3rd,singular,b
647,utlahsithv'ehi,atlahsithv'ehi,nominal,,3rd,singular,b
648,utlonahsti,utlonahst,nominal,imperfective,,,
648,utlonahsti,utlonahst,nominal,imperfective,3rd,singular,a
648,utlonahsti,tlonahst,nominal,imperfective,3rd,singular,b
648,utlonahsti,'tlonahst,nominal,imperfective,3rd,singular,b
648,utlonahsti,atlonahst,nominal,imperfective,3rd,singular,b
648,utlonahsti,utlonahsti,nominal,,,,
648,utlonahsti,utlonahsti,nominal,,3rd,singular,a
648,utlonahsti,tlonahsti,nominal,,3rd,singular,b
648,utlonahsti,'tlonahsti,nominal,,3rd,singular,b
648,utlonahsti,atlonahsti,nominal,,3rd,singular,b
649,utlohsinvta,utlohsinvta,nominal,,,,
649,utlohsinvta,utlohsinvta,nominal,,3rd,singular,a
649,utlohsinvta,tlohsinvta,nominal,,3rd,singular,b
649,utlohsinvta,'tlohsinvta,nominal,,3rd,singular,b
649,utlohsinvta,atlohsinvta,nominal,,3rd,singular,b
650,utlvtalvta,utlvtalvta,nominal,,,,
650,utlvtalvta,utlvtalvta,nominal,,3rd,singular,a
650,utlvtalvta,tlvtalvta,nominal,,3rd,singular,b
650,utlvtalvta,'tlvtalvta,nominal,,3rd,singular,b
650,utlvtalvta,atlvtalvta,nominal,,3rd,singular,b
651,utlvki,utlvk,nominal,imperfective,,,
651,utlvki,utlvk,nominal,imperfective,3rd,singular,a
651,utlvki,tlvk,nominal,imperfective,3rd,singular,b
651,utlvki,'tlvk,nominal,imperfective,3rd,singular,b
651,utlvki,atlvk,nominal,imperfective,3rd,singular,b
651,utlvki,utlvki,nominal,,,,
651,utlvki,utlvki,nominal,,3rd,singular,a
651,utlvki,tlvki,nominal,,3rd,singular,b
651,utlvki,'tlvki,nominal,,3rd,singular,b
651,utlvki,atlvki,nominal,,3rd,singular,b
652,uto,uto,nominal,,,,
652,uto,uto,nominal,,3rd,singular,a
652,uto,to,nominal,,3rd,singular,b
652,uto,'to,nominal,,3rd,singular,b
652,uto,ato,nominal,,3rd,singular,b
653,utota,utota,nominal,,,,
653,utota,utota,nominal,,3rd,singular,a
653,utota,tota,nominal,,3rd,singular,b
653,utota,'tota,nominal,,3rd,singular,b
653,utota,atota,nominal,,3rd,singular,b
654,Unatotakwahskv'i,Unatotakwahskv',nominal,imperfective,,,
654,Unatotakwahskv'i,Unatotakwahsk,verby,perfective,,,
654,Unatotakwahskv'i,Unatotakwahsk,verby,imperfective,,,
654,Unatotakwahskv'i,Unatotakwahskv'i,nominal,,,,
655,Unatotakwitena,Unatotakwitena,nominal,,,,
656,Unatotakwonhv'i,Unatotakwonhv',nominal,imperfective,,,
656,Unatotakwonhv'i,Unatotakwonh,verby,perfective,,,
656,Unatotakwonhv'i,Unatotakwonh,verby,imperfective,,,
656,Unatotakwonhv'i,Unatotakwonhv'i,nominal,,,,
657,ututu,ututu,nominal,,,,
657,ututu,ututu,nominal,,3rd,singular,a
657,ututu,tutu,nominal,,3rd,singular,b
657,ututu,'tutu,nominal,,3rd,singular,b
657,ututu,atutu,nominal,,3rd,singular,b
658,ututsi,ututs,nominal,imperfective,,,
658,ututsi,ututs,nominal,imperfective,3rd,singular,a
658,ututsi,tuts,nominal,imperfective,3rd,singular,b
658,ututsi,'tuts,nominal,imperfective,3rd,singular,b
658,ututsi,atuts,nominal,imperfective,3rd,singular,b
658,ututsi,ututsi,nominal,,,,
658,ututsi,ututsi,nominal,,3rd,singular,a
658,ututsi,tutsi,nominal,,3rd,singular,b
658,ututsi,'tutsi,nominal,,3rd,singular,b
658,ututsi,atutsi,nominal,,3rd,singular,b
659,ukaloka,ukaloka,nominal,,,,
659,ukaloka,ukaloka,nominal,,3rd,singular,a
659,ukaloka,kaloka,nominal,,3rd,singular,b
659,ukaloka,'kaloka,nominal,,3rd,singular,b
659,ukaloka,akaloka,nominal,,3rd,singular,b
660,ukama,ukama,nominal,,,,
660,ukama,ukama,nominal,,3rd,singular,a
660,ukama,kama,nominal,,3rd,singular,b
660,ukama,'kama,nominal,,3rd,singular,b
660,ukama,akama,nominal,,3rd,singular,b
661,Ukanawa,Ukanawa,nominal,,,,
662,ukanhta'tv'i,ukanhta'tv',nominal,imperfective,,,
662,ukanhta'tv'i,ukanhta'tv',nominal,imperfective,3rd,singular,a
662,ukanhta'tv'i,kanhta'tv',nominal,imperfective,3rd,singular,b
662,ukanhta'tv'i,'kanhta'tv',nominal,imperfective,3rd,singular,b
662,ukanhta'tv'i,akanhta'tv',nominal,imperfective,3rd,singular,b
662,ukanhta'tv'i,ukanhta't,verby,perfective,,,
662,ukanhta'tv'i,ukanhta't,verby,perfective,3rd,singular,a
662,ukanhta'tv'i,kanhta't,verby,perfective,3rd,singular,b
662,ukanhta'tv'i,'kanhta't,verby,perfective,3rd,singular,b
662,ukanhta'tv'i,akanhta't,verby,perfective,3rd,singular,b
662,ukanhta'tv'i,ukanhta't,verby,imperfective,,,
662,ukanhta'tv'i,ukanhta't,verby,imperfective,3rd,singular,a
662,ukanhta'tv'i,kanhta't,verby,imperfective,3rd,singular,b
662,ukanhta'tv'i,'kanhta't,verby,imperfective,3rd,singular,b
662,ukanhta'tv'i,akanhta't,verby,imperfective,3rd,singular,b
662,ukanhta'tv'i,ukanhta'tv'i,nominal,,,,
662,ukanhta'tv'i,ukanhta'tv'i,nominal,,3rd,singular,a
662,ukanhta'tv'i,kanhta'tv'i,nominal,,3rd,singular,b
662,ukanhta'tv'i,'kanhta'tv'i,nominal,,3rd,singular,b
662,ukanhta'tv'i,akanhta'tv'i,nominal,,3rd,singular,b
663,ukeyunha'i,ukeyunha',nominal,imperfective,,,
663,ukeyunha'i,ukeyunha',nominal,imperfective,3rd,singular,a
663,ukeyunha'i,keyunha',nominal,imperfective,3rd,singular,b
663,ukeyunha'i,'keyunha',nominal,imperfective,3rd,singular,b
663,ukeyunha'i,akeyunha',nominal,imperfective,3rd,singular,b
663,ukeyunha'i,ukeyunha'i,nominal,,,,
663,ukeyunha'i,ukeyunha'i,nominal,,3rd,singular,a
663,ukeyunha'i,keyunha'i,nominal,,3rd,singular,b
663,ukeyunha'i,'keyunha'i,nominal,,3rd,singular,b
663,ukeyunha'i,akeyunha'i,nominal,,3rd,singular,b
664,ukitalhi,ukitalh,nominal,imperfective,,,
664,ukitalhi,ukitalh,nominal,imperfective,3rd,singular,a
664,ukitalhi,kitalh,nominal,imperfective,3rd,singular,b
664,ukitalhi,'kitalh,nominal,imperfective,3rd,singular,b
664,ukitalhi,akitalh,nominal,imperfective,3rd,singular,b
664,ukitalhi,ukitalhi,nominal,,,,
664,ukitalhi,ukitalhi,nominal,,3rd,singular,a
664,ukitalhi,kitalhi,nominal,,3rd,singular,b
664,ukitalhi,'kitalhi,nominal,,3rd,singular,b
664,ukitalhi,akitalhi,nominal,,3rd,singular,b
665,ukitsteyi,ukitstey,nominal,imperfective,,,
