corpus_id,entry_no,user_selected,definition,stative,class,post_root_morpheme,h_grade,g_grade,metathesis_involved,set_a_b,stem_type,metathesis_strategy,middle_voice,plural,ka_variant,long_start,aki_1st,uwa_v,3rd_person_object,translocutive,translocutive_imp_only,partitive,distributive,distributive_fut_prog
1235,1286,,it’s contaminated,False,stative-h,,anhehsal,,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,False,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,False,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,False,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,True,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,anhehsal,,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,anhehsal,,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,True,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative-h,,anhehsal,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative-h,,anhehsal,,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,False,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,con,h_cons,none,False,True,True,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,anhehsal,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,anhehsal,,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative-h,,nhehsal,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,True,False,False,False,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,anhehsalh,,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,anhehsalh,,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,False,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,True,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,anhehsalh,,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,anhehsalh,,True,a,vowel_a,vowel,none,False,True,True,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,True,False,False,False,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,True,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,anhehsalh,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,anhehsalh,,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,False,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,False,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,con,h_cons,none,False,True,True,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,anhehsalh,,True,a,vowel_a,vowel,none,False,True,False,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,anhehsalh,,True,a,vowel_a,vowel,none,False,True,True,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,True,False,False,
1235,1286,,it’s contaminated,False,stative,,nhehsalh,,True,a,aspirated,h_cons,none,False,True,True,False,False,True,False,True,False,False,
1236,1287,,he/she is contaminating it,False,hvsk-han,,nhehsal,nehsal,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,
1236,1287,,he/she is contaminating it,False,hvsk-han,,nhehsal,nehsal,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,
1241,1292,,he/she is collecting from him/her,False,hvsk-han,,nhil,nil,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1241,1292,,he/she is collecting from him/her,False,hvsk-han,,nhil,nil,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1246,1297,,he/she is telling it,False,apl-active-h,,nho,no,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,
1246,1297,,he/she is telling it,False,apl-active-h,,nho,no,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,
1247,1298,,he/she is omitting him/her,False,a,,nhohiy,nohiy,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1247,1298,,he/she is omitting him/her,False,a,leaving,nhoh,noh,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1247,1298,,he/she is omitting him/her,False,a,,nhohiy,nohiy,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1247,1298,,he/she is omitting him/her,False,a,leaving,nhoh,noh,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1249,1300,,he/she is fanning him/her,False,apl-active,,nhoy,noy,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1249,1300,,he/she is fanning him/her,False,apl-active,,nhoy,noy,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1254,1305,,he/she is straining it,False,cause,,nhvhsolvhst,nvhsolvhst,True,a,con,h_cons,none,False,True,False,False,False,False,False,False,False,False,
1254,1305,,he/she is straining it,False,cause,,nhvhsolvhst,nvhsolvhst,True,a,aspirated,h_cons,none,False,True,False,False,False,False,False,False,False,False,
1256,1307,,he/she is curing him/her,False,i-vka,,nhvw,nvw,True,a,con,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1256,1307,,he/she is curing him/her,False,i-vka,,nhvw,nvw,True,a,aspirated,h_cons,none,False,True,False,False,False,True,False,False,False,False,
1258,1309,,he/she is breathing,False,rev-e,,awholat,a'wolat,True,a,vowel_a,vowel,none,False,True,False,False,False,False,False,False,False,False,
1308,1365,,he/she is taking it off,False,rev-e,,vnht,vnht,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,True,False,
1309,1366,,he/she is putting it on,False,cause,,vnht,vnht,False,a,vowel_v,none,none,False,True,True,False,True,False,False,False,True,False,
1323,1380,,he/she has something on,False,stative,,vnht,vnht,False,b,vowel_v,none,none,False,False,True,False,True,False,False,False,True,False,
1450,1516,,he/she is in prayer,False,stative[inf2],,atatolihst,atatolihst,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1450,1516,,he/she is in prayer,False,stative[inf2],,atolihst,atolihst,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1450,1516,,he/she is in prayer,False,stative[inf2],,tolihst,tolihst,False,b,vowel_a,none,ata,False,False,False,False,False,False,False,False,False,False,
1450,1516,,he/she is in prayer,False,stative[inf2],,olihst,olihst,False,b,vowel_a,none,atat,False,False,False,False,False,False,False,False,False,False,
1459,1525,,it’s wrinkled,False,stative-s,,atanekoyu,atanekoyu,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1459,1525,,it’s wrinkled,False,stative-s,,anekoyu,anekoyu,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1459,1525,,it’s wrinkled,False,stative-s,,nekoyu,nekoyu,False,b,vowel_a,none,ata,False,False,False,False,False,False,False,False,False,False,
1470,1536,,it’s in view,False,stative-h,,atayvlat,atayvlat,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1470,1536,,it’s in view,False,stative-h,,ayvlat,ayvlat,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1470,1536,,it’s in view,False,stative-h,,yvlat,yvlat,False,b,vowel_a,none,ata,False,False,False,False,False,False,False,False,False,False,
1471,1537,x,he/she is throwing it,False,go-in,,at,at,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1471,1537,,he/she is throwing it,False,go-in,,,,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1476,1542,,he/she is having a birthday,False,ih-vh,,atethiy,atethiy,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1476,1542,,he/she is having a birthday,False,ih-vh,,ethiy,ethiy,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1478,1544,,it’s hot,False,stative-k,,tilheh,,False,b,con,none,none,False,False,False,False,False,False,False,False,False,False,
1478,1544,,it’s hot,False,stative-k,,atilheh,,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1478,1544,,it’s hot,False,stative-k,,ilheh,,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1478,1544,,it’s hot,False,stative,,tilhehk,,False,b,con,none,none,False,False,False,False,False,False,False,False,False,False,
1478,1544,,it’s hot,False,stative,,atilhehk,,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1478,1544,,it’s hot,False,stative,,ilhehk,,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1480,1546,,he/she is in hiding,False,stative-h,,atihskal,atihskal,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1480,1546,,he/she is in hiding,False,stative-h,,ihskal,ihskal,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1481,1547,,he/she is getting well,False,sk-s-hi-hihst,,atiw,atiw,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1481,1547,,he/she is getting well,False,sk-s-hi-hihst,,iw,iw,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1483,1549,,there’s an opening,False,stative,,tlanvt,,False,b,con,none,none,False,False,False,False,False,False,False,False,False,False,
1483,1549,,there’s an opening,False,stative,,atlanvt,,False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
1483,1549,,there’s an opening,False,stative,,lanvt,,False,b,vowel_a,none,at,False,False,False,False,False,False,False,False,False,False,
1483,1549,,there’s an opening,False,stative,,tlanvt,,False,b,con,none,none,False,False,False,False,False,False,False,True,False,False,
1483,1549,,there’s an opening,False,stative,,atlanvt,,False,b,vowel_a,none,none,False,False,False,False,False,False,False,True,False,False,
1483,1549,,there’s an opening,False,stative,,lanvt,,False,b,vowel_a,none,at,False,False,False,False,False,False,False,True,False,False,
1483,1549,,there’s an opening,False,stative,,tlanvt,,False,b,con,none,none,False,False,False,False,False,True,False,False,False,False,
1483,1549,,there’s an opening,False,stative,,atlanvt,,False,b,vowel_a,none,none,False,False,False,False,False,True,False,False,False,False,
1483,1549,,there’s an opening,False,stative,,lanvt,,False,b,vowel_a,none,at,False,False,False,False,False,True,False,False,False,False,
1483,1549,,there’s an opening,False,stative,,tlanvt,,False,b,con,none,none,False,False,False,False,False,True,False,True,False,False,
1483,1549,,there’s an opening,False,stative,,atlanvt,,False,b,vowel_a,none,none,False,False,False,False,False,True,False,True,False,False,
1483,1549,,there’s an opening,False,stative,,lanvt,,False,b,vowel_a,none,at,False,False,False,False,False,True,False,True,False,False,
1485,1551,,he/she is disbelieving,False,apl,,atlahsithv',atlahsithv',False,b,vowel_a,none,none,False,False,False,False,False,False,False,False,False,False,
